link,views,likes
https://ted.com/talks/carla_harris_how_to_find_the_person_who_can_help_you_get_ahead_at_work,4600000,139000
https://ted.com/talks/nadjia_yousif_why_you_should_treat_the_tech_you_use_at_work_like_a_colleague,1700000,52000
https://ted.com/talks/pete_buttigieg_how_one_mayor_forged_his_city_s_future_by_rethinking_its_past,127000,3800
https://ted.com/talks/darren_croft_inside_the_killer_whale_matriarchy,1300000,41000
https://ted.com/talks/j_marshall_shepherd_3_kinds_of_bias_that_shape_your_worldview,2700000,82000
https://ted.com/talks/elizabeth_leane_the_dangerous_race_for_the_south_pole,340000,10000
https://ted.com/talks/alan_crickmore_how_storytelling_helps_parents_in_prison_stay_connected_to_their_kids,1500000,45000
https://ted.com/talks/christian_bailey_the_joys_of_amateur_aviation,6900,208
https://ted.com/talks/amy_nicole_baker_7_common_questions_about_workplace_romance,2500000,75000
https://ted.com/talks/renata_di_tullio_por_que_deberiamos_comer_mas_bichos,7200,218
https://ted.com/talks/ai_jen_poo_the_work_that_makes_all_other_work_possible,1800000,56000
https://ted.com/talks/balsher_singh_sidhu_are_we_running_out_of_clean_water,1300000,40000
https://ted.com/talks/amy_herman_a_lesson_on_looking,832000,24000
https://ted.com/talks/jordan_wirfs_brock_the_four_things_you_need_to_know_about_the_energy_you_use,43000,1200
https://ted.com/talks/dana_cowin_how_ugly_unloved_food_can_change_the_world,28000,866
https://ted.com/talks/joe_von_fischer_how_i_hunt_natural_gas_leaks_with_google_street_view_cars,7700,233
https://ted.com/talks/john_sabraw_how_i_make_paint_from_poison,12000,366
https://ted.com/talks/erez_yoeli_how_to_motivate_people_to_do_good_for_others,2400000,73000
https://ted.com/talks/daniel_finkel_can_you_solve_the_time_travel_riddle,2700000,81000
https://ted.com/talks/stacey_abrams_3_questions_to_ask_yourself_about_everything_you_do,6500000,197000
https://ted.com/talks/iseult_gillespie_why_should_you_read_a_midsummer_night_s_dream,1000000,30000
https://ted.com/talks/chieh_huang_confessions_of_a_recovering_micromanager,2200000,68000
https://ted.com/talks/dan_clay_why_you_should_bring_your_whole_self_to_work,2400000,74000
https://ted.com/talks/tarana_burke_me_too_is_a_movement_not_a_moment,1900000,58000
https://ted.com/talks/mia_nacamulli_why_should_you_read_kurt_vonnegut,1200000,37000
https://ted.com/talks/alejandro_chaskielberg_como_usar_el_arte_de_la_fotografia_para_restaurar_la_memoria,12000,389
https://ted.com/talks/gabby_rivera_the_story_of_marvel_s_first_queer_latina_superhero,1400000,44000
https://ted.com/talks/alex_gendler_can_you_solve_the_giant_iron_riddle,2200000,67000
https://ted.com/talks/chad_frischmann_100_solutions_to_reverse_global_warming,2200000,68000
https://ted.com/talks/nita_farahany_when_technology_can_read_minds_how_will_we_protect_our_privacy,1900000,58000
https://ted.com/talks/hayley_levitt_who_decides_what_art_means,776000,23000
https://ted.com/talks/floyd_e_romesberg_the_radical_possibilities_of_man_made_dna,1700000,52000
https://ted.com/talks/aparna_mehta_where_do_your_online_returns_go,1800000,56000
https://ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello,431000,12000
https://ted.com/talks/david_cage_how_video_games_turn_players_into_storytellers,764000,22000
https://ted.com/talks/sebastien_de_halleux_how_a_fleet_of_wind_powered_drones_is_changing_our_understanding_of_the_ocean,1700000,53000
https://ted.com/talks/melvin_sanicas_why_is_meningitis_so_dangerous,2200000,66000
https://ted.com/talks/julia_dhar_how_to_disagree_productively_and_find_common_ground,5900000,177000
https://ted.com/talks/arindam_bhattacharya_globalization_isn_t_declining_it_s_transforming,55000,1600
https://ted.com/talks/frank_muller_pierstorff_circular_escape,3600,108
https://ted.com/talks/viola_llewellyn_a_new_model_of_microfinance_for_africa_and_beyond,34000,1000
https://ted.com/talks/a_dara_dotz_an_ingenious_solution_for_aid_in_disaster_zones,8600,259
https://ted.com/talks/jim_whitehurst_what_i_learned_from_giving_up_everything_i_knew_as_a_leader,77000,2300
https://ted.com/talks/francois_candelon_how_do_we_stop_the_massive_inequality_dominating_the_world_economy,19000,583
https://ted.com/talks/alexander_belcredi_how_a_long_forgotten_virus_could_help_us_solve_the_antibiotics_crisis,1600000,49000
https://ted.com/talks/jonathan_butterworth_what_s_the_smallest_thing_in_the_universe,1000000,31000
https://ted.com/talks/dawn_wacek_a_librarian_s_case_against_overdue_book_fines,1700000,52000
https://ted.com/talks/teresa_bejan_is_civility_a_sham,1700000,52000
https://ted.com/talks/sana_amanat_the_importance_of_diversity_in_the_comic_book_universe,74000,2200
https://ted.com/talks/stan_lee_what_makes_a_superhero,333000,10000
https://ted.com/talks/michael_uslan_how_i_brought_batman_to_hollywood_and_academia,10000,322
https://ted.com/talks/g_willow_wilson_the_story_behind_marvel_s_muslim_american_superheroine,61000,1800
https://ted.com/talks/alex_gendler_the_myth_of_sisyphus,6100000,184000
https://ted.com/talks/mark_robinson_and_alex_gendler_history_vs_henry_viii,1600000,49000
https://ted.com/talks/a_j_jacobs_my_journey_to_thank_all_the_people_responsible_for_my_morning_coffee,3300000,100000
https://ted.com/talks/alex_edmans_what_to_trust_in_a_post_truth_world,1800000,56000
https://ted.com/talks/jason_jay_how_to_benefit_from_uncomfortable_conversations,10000,315
https://ted.com/talks/tamas_kocsis_the_case_for_a_decentralized_internet,1700000,53000
https://ted.com/talks/dan_finkel_can_you_solve_the_secret_werewolf_riddle,3100000,93000
https://ted.com/talks/ashwini_bhandiwad_how_to_teach_kids_science_through_cooking,44000,1300
https://ted.com/talks/michael_green_the_global_goals_we_ve_made_progress_on_and_the_ones_we_haven_t,1800000,54000
https://ted.com/talks/mara_mintzer_how_kids_can_help_design_cities,1600000,50000
https://ted.com/talks/franklin_leonard_how_i_accidentally_changed_the_way_movies_get_made_apr_2018,1700000,51000
https://ted.com/talks/rene_laufer_how_far_would_you_have_to_go_to_escape_gravity,627000,18000
https://ted.com/talks/ozlem_cekic_why_i_have_coffee_with_people_who_send_me_hate_mail,2000000,60000
https://ted.com/talks/monica_palacio_why_the_district_of_columbia_should_get_an_equal_right_to_vote,3900,117
https://ted.com/talks/elizabeth_cox_is_fire_a_solid_a_liquid_or_a_gas,2300000,69000
https://ted.com/talks/suzie_sheehy_the_case_for_curiosity_driven_research,1800000,56000
https://ted.com/talks/julia_shaw_a_memory_scientist_s_advice_on_reporting_harassment_and_discrimination,1700000,52000
https://ted.com/talks/rusha_modi_what_causes_heartburn,1500000,46000
https://ted.com/talks/dolly_chugh_how_to_let_go_of_being_a_good_person_and_become_a_better_person,4700000,142000
https://ted.com/talks/caroline_winterer_america_s_pursuit_of_happiness_and_why_it_s_gone_wrong,38000,1100
https://ted.com/talks/brian_olson_how_an_algorithm_can_fight_election_bias_so_every_vote_counts,25000,757
https://ted.com/talks/david_fleischer_how_to_fight_prejudice_through_policy_conversations,53000,1600
https://ted.com/talks/finn_lutzow_holm_myrstad_how_tech_companies_deceive_you_into_giving_up_your_data_and_privacy,2000000,60000
https://ted.com/talks/graham_allison_is_war_between_china_and_the_us_inevitable,4400000,134000
https://ted.com/talks/keith_eggener_the_fascinating_history_of_cemeteries,5300000,161000
https://ted.com/talks/joan_c_williams_we_won_t_fix_us_politics_until_we_talk_about_class,45000,1300
https://ted.com/talks/fadi_chehade_and_bryn_freedman_what_everyday_citizens_can_do_to_claim_power_on_the_internet,1500000,47000
https://ted.com/talks/brian_d_avery_how_rollercoasters_affect_your_body,2200000,66000
https://ted.com/talks/lauren_esposito_what_scorpions_can_teach_us_about_brain_tumors,3100,94
https://ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction,1900000,57000
https://ted.com/talks/shane_wickes_why_i_came_out_as_a_gay_football_coach,47000,1400
https://ted.com/talks/alexis_jones_redefining_manhood_one_locker_room_talk_at_a_time,1000000,32000
https://ted.com/talks/charles_c_mann_how_will_we_survive_when_the_population_hits_10_billion,3000000,90000
https://ted.com/talks/a_tribe_called_red_we_are_the_halluci_nation,280000,8400
https://ted.com/talks/dennis_shasha_can_you_solve_the_stolen_rubies_riddle,3200000,96000
https://ted.com/talks/elizabeth_streb_my_quest_to_defy_gravity_and_fly,1500000,45000
https://ted.com/talks/darieth_chisolm_how_revenge_porn_turns_lives_upside_down,1800000,55000
https://ted.com/talks/henrietta_fore_how_we_can_help_young_people_build_a_better_future,1800000,56000
https://ted.com/talks/andrew_zimmerman_jones_does_time_exist,6400000,194000
https://ted.com/talks/wanis_kabbaj_how_nationalism_and_globalism_can_coexist,1600000,50000
https://ted.com/talks/bryan_kett_what_it_s_really_like_to_be_colorblind,37000,1100
https://ted.com/talks/leonora_neville_the_princess_who_rewrote_history,1400000,44000
https://ted.com/talks/vinay_shandal_how_conscious_investors_can_turn_up_the_heat_and_make_companies_change,1700000,52000
https://ted.com/talks/matt_russo_what_does_the_universe_sound_like_a_musical_tour,1700000,53000
https://ted.com/talks/gillian_gibb_why_can_t_some_birds_fly,1800000,55000
https://ted.com/talks/daniel_kraft_the_pharmacy_of_the_future_personalized_pills_3d_printed_at_home,1800000,55000
https://ted.com/talks/johan_rockstrom_5_transformational_policies_for_a_prosperous_and_sustainable_world,1800000,54000
https://ted.com/talks/congrui_jin_what_if_cracks_in_concrete_could_fix_themselves,1400000,43000
https://ted.com/talks/faith_osier_the_key_to_a_better_malaria_vaccine,1600000,49000
https://ted.com/talks/kate_darling_why_we_have_an_emotional_connection_to_robots,3000000,90000
https://ted.com/talks/iseult_gillespie_why_should_you_read_waiting_for_godot,862000,25000
https://ted.com/talks/juan_enriquez_la_seleccion_latinoamericana_de_cerebros,183000,5500
https://ted.com/talks/david_lang_let_s_protect_the_oceans_like_national_parks,1500000,45000
https://ted.com/talks/chris_a_kniesly_history_through_the_eyes_of_a_chicken,4099999,123000
https://ted.com/talks/kelly_richmond_pope_how_whistle_blowers_shape_history,1600000,50000
https://ted.com/talks/chip_conley_what_baby_boomers_can_learn_from_millennials_at_work_and_vice_versa,2600000,80000
https://ted.com/talks/rebecca_onie_what_americans_agree_on_when_it_comes_to_health,1800000,54000
https://ted.com/talks/david_korins_3_ways_to_create_a_space_that_moves_you_from_a_broadway_set_designer,1700000,53000
https://ted.com/talks/daniel_finkel_can_you_solve_the_killer_robo_ants_riddle,2200000,68000
https://ted.com/talks/ashwini_anburajan_how_cryptocurrency_can_help_start_ups_get_investment_capital,1900000,57000
https://ted.com/talks/alex_honnold_how_i_climbed_a_3_000_foot_vertical_cliff_without_ropes,11000000,337000
https://ted.com/talks/mindy_fullilove_the_ecology_of_inequality,13000,403
https://ted.com/talks/michel_dugon_the_secrets_of_spider_venom,1800000,56000
https://ted.com/talks/camille_a_brown_new_second_line,205000,6100
https://ted.com/talks/magatte_wade_why_it_s_too_hard_to_start_a_business_in_africa_and_how_to_change_it,633000,18000
https://ted.com/talks/joshua_w_pate_the_fascinating_science_of_phantom_limbs,733000,22000
https://ted.com/talks/melinda_briana_epler_3_ways_to_be_a_better_ally_in_the_workplace,2500000,77000
https://ted.com/talks/christine_porath_why_being_respectful_to_your_coworkers_is_good_for_business,3200000,96000
https://ted.com/talks/iseult_gillespie_everything_you_need_to_know_to_read_the_canterbury_tales,753000,22000
https://ted.com/talks/kristie_overstreet_what_doctors_should_know_about_gender_identity,1700000,52000
https://ted.com/talks/hany_farid_the_dangers_of_algorithmic_justice,80000,2400
https://ted.com/talks/david_york_a_new_way_to_think_about_inheritance,66000,1900
https://ted.com/talks/elise_payzan_lenestour_why_we_take_financial_risks,48000,1400
https://ted.com/talks/elena_chavez_quezada_we_need_to_help_women_close_the_retirement_savings_gap,8200,248
https://ted.com/talks/adam_carroll_what_playing_monopoly_with_real_money_taught_me_about_my_kids_and_humanity,5800000,174000
https://ted.com/talks/leila_seth_why_i_defend_women_s_inheritance_rights,1000000,30000
https://ted.com/talks/deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families,1500000,47000
https://ted.com/talks/kim_preshoff_what_s_a_smartphone_made_of,664000,19000
https://ted.com/talks/liv_boeree_3_lessons_on_decision_making_from_a_poker_champion,3500000,107000
https://ted.com/talks/bence_nanay_the_end_of_history_illusion,457000,13000
https://ted.com/talks/isadora_kosofsky_intimate_photos_of_a_senior_love_triangle,548000,16000
https://ted.com/talks/asali_devan_ecclesiastes_chasms,242000,7200
https://ted.com/talks/kym_worthy_what_happened_when_we_tested_thousands_of_abandoned_rape_kits_in_detroit,1700000,52000
https://ted.com/talks/alex_gendler_the_myth_of_hercules,6000000,182000
https://ted.com/talks/tracie_keesee_how_police_and_the_public_can_create_safer_neighborhoods_together,1400000,42000
https://ted.com/talks/daniel_finkel_can_you_solve_the_alien_probe_riddle,2000000,60000
https://ted.com/talks/tommy_mccall_the_simple_genius_of_a_good_graphic,947000,28000
https://ted.com/talks/paolo_bortolameolli_por_que_nos_emociona_la_musica,785000,23000
https://ted.com/talks/catherine_mohr_how_i_became_part_sea_urchin,1700000,53000
https://ted.com/talks/luke_sital_singh_afterneath_killing_me,263000,7800
https://ted.com/talks/chip_colwell_why_museums_are_returning_cultural_treasures,1500000,46000
https://ted.com/talks/fabio_pacucci_could_the_earth_be_swallowed_by_a_black_hole,1100000,35000
https://ted.com/talks/kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster,2400000,73000
https://ted.com/talks/niels_van_namen_why_the_hospital_of_the_future_will_be_your_own_home,1700000,53000
https://ted.com/talks/kate_stone_the_press_trampled_on_my_privacy_here_s_how_i_took_back_my_story,1400000,44000
https://ted.com/talks/scott_peeples_why_should_you_read_edgar_allan_poe,1600000,48000
https://ted.com/talks/patrick_ferrucci_shouldn_t_sports_be_color_blind,40000,1200
https://ted.com/talks/sian_leah_beilock_why_we_choke_under_pressure_and_how_to_avoid_it,2300000,71000
https://ted.com/talks/dan_kwartler_what_would_happen_if_every_human_suddenly_disappeared,4700000,142000
https://ted.com/talks/simona_francese_your_fingerprints_reveal_more_than_you_think,2500000,77000
https://ted.com/talks/the_soul_rebels_rebelosis_rebel_rock_rebel_on_that_level,206000,6100
https://ted.com/talks/tom_griffiths_3_ways_to_make_better_decisions_by_thinking_like_a_computer,4000000,122000
https://ted.com/talks/luhan_yang_how_to_create_a_world_where_no_one_dies_waiting_for_a_transplant,1600000,50000
https://ted.com/talks/krishna_sudhir_how_do_cigarettes_affect_the_body,14000000,435000
https://ted.com/talks/ghada_wali_how_i_m_using_lego_to_teach_arabic,1700000,53000
https://ted.com/talks/bob_woodward_what_i_learned_investigating_nixon,190000,5700
https://ted.com/talks/will_macaskill_what_are_the_most_important_moral_problems_of_our_time,2200000,68000
https://ted.com/talks/elise_legrow_you_never_can_tell_over_the_mountain_across_the_sea,313000,9400
https://ted.com/talks/alan_lupack_is_there_any_truth_to_the_king_arthur_legends,2300000,69000
https://ted.com/talks/john_bidden_not_about_me,4000,122
https://ted.com/talks/ruchi_shah_how_small_business_can_benefit_from_village_banking,12000,366
https://ted.com/talks/muslim_sahib_the_coming_out_beauty_419_sq_ft,5700,171
https://ted.com/talks/yue_xiu_lim_white,6000,181
https://ted.com/talks/drew_humphreys_how_machine_learning_can_teach_us_to_build_more_effective_teams,30000,909
https://ted.com/talks/robin_hooker_a_makerspace_for_everyone,7000,212
https://ted.com/talks/david_farrell_a_solution_to_gun_violence_found_in_us_history,55000,1600
https://ted.com/talks/derek_banta_what_if_our_data_could_be_protected_online,11000,335
https://ted.com/talks/ryan_martin_why_some_anger_can_be_good_for_you,157000,4700
https://ted.com/talks/benedetta_berti_did_the_global_response_to_9_11_make_us_safer,1400000,44000
